day,Age,Location,Gender,Student,Employed,Unemployed,Marital_status,Restaurant
5,59,53,1,1,0,0,0,51
6,59,53,0,1,0,0,1,51
4,59,53,0,1,0,0,0,51
2,59,53,0,1,0,0,0,51
6,59,53,0,0,1,0,1,52
7,59,53,0,0,1,0,0,52
2,59,53,0,1,0,0,0,52
5,59,53,1,0,1,0,1,52
4,59,53,1,1,0,0,1,52
1,59,53,1,0,1,0,1,52
5,59,52,1,0,1,0,0,52
1,59,52,0,1,0,0,0,52
2,59,52,0,1,0,0,0,52
6,59,52,0,1,0,0,1,52
1,59,52,1,0,1,0,1,52
5,59,52,0,0,1,0,0,52
3,59,52,1,0,1,0,0,52
3,59,52,0,1,0,0,0,52
7,59,52,0,0,1,0,0,52
3,59,52,1,0,1,0,1,52
6,59,52,0,0,1,0,0,52
6,59,51,1,0,1,0,1,52
2,59,51,0,0,1,0,0,52
2,59,51,0,1,0,0,0,52
3,59,51,1,1,0,0,1,52
4,59,51,0,0,1,0,1,52
6,59,51,0,1,0,0,1,52
7,59,51,1,1,0,0,0,52
1,59,51,1,1,0,0,1,52
4,59,51,1,1,0,0,0,52
5,59,51,1,0,1,0,0,53
3,59,50,0,1,0,0,1,53
7,59,50,1,0,1,0,1,53
6,59,50,1,0,1,0,0,53
4,59,50,1,1,0,0,1,53
5,59,50,1,0,1,0,0,53
2,59,50,1,0,1,0,1,53
7,59,50,1,1,0,0,1,53
6,59,50,1,1,0,0,1,53
2,60,50,0,0,1,0,0,53
6,60,50,0,1,0,0,0,53
4,60,50,0,0,1,0,1,53
5,60,49,0,0,1,0,0,53
5,60,49,1,0,1,0,1,53
6,60,49,0,0,1,0,0,53
7,60,49,1,1,0,0,1,53
2,60,49,0,1,0,0,1,53
5,60,49,1,1,0,0,1,53
7,60,49,1,0,1,0,1,53
1,60,49,1,1,0,0,1,53
3,60,49,0,0,1,0,0,53
6,60,49,1,0,1,0,1,53
2,60,49,1,0,1,0,1,53
2,60,48,0,0,1,0,0,53
4,60,48,0,0,1,0,0,53
1,60,48,0,0,1,0,1,54
7,60,48,1,1,0,0,1,54
1,60,48,1,1,0,0,0,54
2,60,48,1,1,0,0,1,54
1,60,48,0,1,0,0,0,54
4,60,48,0,1,0,0,1,54
5,60,48,1,0,1,0,1,54
6,60,48,1,0,1,0,1,54
3,60,48,1,0,1,0,1,54
4,60,47,1,1,0,0,1,54
5,60,47,1,1,0,0,0,54
6,60,47,1,1,0,0,0,54
1,60,47,1,1,0,0,1,54
4,60,47,1,1,0,0,0,54
4,60,47,1,0,1,0,0,54
4,60,47,1,0,1,0,1,54
2,60,47,1,1,0,0,0,54
3,60,47,1,1,0,0,1,54
4,60,47,0,0,1,0,0,54
7,60,47,0,0,1,0,0,54
2,60,47,1,1,0,0,1,54
7,60,46,0,1,0,0,1,54
1,60,46,1,1,0,0,1,54
6,60,46,0,0,1,0,1,54
4,60,46,1,1,0,0,1,54
3,60,46,0,0,1,0,1,54
7,60,46,1,0,1,0,1,55
1,60,46,0,0,1,0,1,55
3,60,46,1,0,1,0,1,55
2,60,46,0,1,0,0,0,55
5,60,46,0,0,1,0,0,55
2,60,46,0,1,0,0,1,55
2,60,45,0,0,1,0,0,55
5,60,45,1,0,1,0,1,55
7,60,45,0,1,0,0,0,55
6,60,45,0,0,1,0,0,55
3,60,45,1,1,0,0,1,55
5,60,45,0,1,0,0,1,55
2,60,45,1,1,0,0,0,55
7,60,45,1,0,1,0,1,55
3,60,45,1,0,1,0,0,55
3,60,45,1,0,1,0,1,55
4,60,45,0,0,1,0,0,55
6,60,45,0,1,0,0,1,55
2,60,44,1,0,1,0,1,55
3,60,44,0,1,0,0,0,55
1,60,44,1,1,0,0,1,55
1,60,44,1,1,0,0,1,55
7,60,44,1,0,1,0,1,55
2,60,44,1,1,0,0,0,55
3,60,44,1,1,0,0,1,55
5,60,44,0,0,1,0,0,56
6,60,44,1,1,0,0,1,56
6,60,44,0,0,1,0,0,56
1,60,44,1,0,1,0,0,56
6,60,44,0,1,0,0,1,56
1,60,43,0,1,0,0,0,56
7,60,43,0,0,1,0,0,56
4,60,43,1,0,1,0,0,56
3,60,43,0,0,1,0,0,56
2,60,43,1,1,0,0,0,56
2,60,43,1,0,1,0,0,56
6,60,43,1,1,0,0,0,56
3,60,43,0,0,1,0,0,56
4,60,43,1,0,1,0,1,56
6,60,43,0,0,1,0,0,56
4,60,43,1,0,1,0,0,56
4,60,43,1,1,0,0,0,56
4,60,42,0,0,1,0,0,56
7,60,42,1,1,0,0,1,56
7,60,42,1,1,0,0,1,56
1,60,42,0,0,1,0,1,56
5,60,42,1,0,1,0,1,56
5,60,42,0,0,1,0,0,56
6,60,42,0,1,0,0,1,56
4,60,42,1,1,0,0,0,56
3,60,42,0,0,1,0,1,57
7,60,42,1,1,0,0,1,57
5,60,42,1,1,0,0,1,57
6,60,42,1,1,0,0,1,57
7,60,42,0,0,1,0,0,57
7,60,41,1,1,0,0,1,57
5,60,41,1,1,0,0,1,57
7,60,41,1,0,1,0,1,57
6,60,41,1,1,0,0,1,57
3,60,41,1,0,1,0,0,57
5,60,41,0,0,1,0,1,57
2,60,41,0,0,1,0,0,57
1,60,41,0,0,1,0,0,57
1,60,41,0,1,0,0,0,57
6,60,41,1,1,0,0,0,57
5,60,41,1,1,0,0,1,57
6,60,41,1,1,0,0,1,57
1,60,40,0,0,1,0,0,57
1,60,40,1,0,1,0,1,57
1,60,40,0,0,1,0,0,57
6,60,40,1,0,1,0,0,57
7,60,40,0,1,0,0,0,57
5,60,40,1,1,0,0,1,57
3,60,40,0,0,1,0,0,57
5,60,40,1,0,1,0,1,58
4,60,40,1,1,0,0,1,58
4,60,40,1,1,0,0,1,58
7,60,40,0,1,0,0,0,58
3,60,40,0,1,0,0,0,58
5,60,40,0,1,0,0,0,58
5,60,39,0,1,0,0,0,58
3,60,39,0,0,1,0,1,58
5,60,39,1,0,1,0,1,58
7,61,39,0,1,0,0,1,58
1,61,39,0,1,0,0,1,58
1,61,39,0,0,1,0,0,58
7,61,39,0,0,1,0,1,58
4,61,39,1,1,0,0,1,58
6,61,39,1,0,1,0,1,58
1,61,39,0,0,1,0,0,58
1,61,39,0,0,1,0,0,58
1,61,39,1,0,1,0,1,58
3,61,39,0,0,1,0,1,58
2,61,38,1,0,1,0,1,58
2,61,38,0,0,1,0,0,58
3,61,38,1,1,0,0,1,58
3,61,38,0,0,1,0,1,58
1,61,38,0,1,0,0,0,58
2,61,38,1,1,0,0,1,58
6,61,38,1,1,0,0,0,59
4,61,38,1,1,0,0,1,59
3,61,38,0,0,1,0,0,59
1,61,38,0,0,1,0,1,59
1,61,38,0,0,1,0,0,59
5,61,38,1,0,1,0,0,59
5,61,38,1,0,1,0,0,59
4,61,38,0,1,0,0,0,59
1,61,37,1,0,1,0,1,59
1,61,37,0,1,0,0,1,59
1,61,37,0,1,0,0,1,59
6,61,37,0,1,0,0,0,59
1,61,37,1,1,0,0,1,59
6,61,37,1,1,0,0,1,59
7,61,37,1,1,0,0,1,59
1,61,37,0,0,1,0,1,59
5,61,37,1,1,0,0,1,59
6,61,37,0,1,0,0,1,59
1,61,37,1,1,0,0,1,59
3,61,37,1,0,1,0,0,59
6,61,37,0,1,0,0,1,59
2,61,36,0,1,0,0,0,59
7,61,36,0,1,0,0,1,59
3,61,36,1,1,0,0,0,59
4,61,36,0,1,0,0,1,60
3,61,36,1,1,0,0,1,60
4,61,36,0,0,1,0,0,60
3,61,36,1,0,1,0,1,60
6,61,36,1,0,1,0,0,60
3,61,36,1,0,1,0,1,60
3,61,36,1,0,1,0,0,60
4,61,36,0,1,0,0,0,60
6,61,36,0,1,0,0,0,60
1,61,36,1,0,1,0,1,60
2,61,36,1,0,1,0,0,60
5,61,35,1,1,0,0,0,60
6,61,35,1,1,0,0,0,60
5,61,35,1,0,1,0,1,60
4,61,35,0,1,0,0,1,60
4,61,35,1,1,0,0,1,60
2,61,35,0,1,0,0,0,60
3,61,35,0,0,1,0,0,60
6,61,35,1,0,1,0,1,60
1,61,35,1,1,0,0,0,60
5,61,35,1,1,0,0,1,60
6,61,35,0,1,0,0,0,60
6,61,35,0,1,0,0,1,60
5,61,35,1,0,1,0,1,60
4,61,35,0,1,0,0,1,61
5,61,35,0,1,0,0,0,61
6,61,34,0,0,1,0,0,61
5,61,34,1,1,0,0,1,61
2,61,34,1,0,1,0,1,61
7,61,34,0,0,1,0,0,61
4,61,34,0,1,0,0,0,61
7,61,34,1,1,0,0,0,61
5,61,34,1,1,0,0,1,61
5,61,34,0,1,0,0,1,61
7,61,34,1,0,1,0,0,61
4,61,34,0,1,0,0,1,61
2,61,34,0,0,1,0,1,61
5,61,34,1,1,0,0,1,61
1,61,34,1,1,0,0,1,61
3,61,34,1,0,1,0,0,61
1,61,33,0,1,0,0,0,61
5,61,33,1,1,0,0,0,61
2,61,33,0,0,1,0,0,61
7,61,33,0,0,1,0,0,61
6,61,33,1,0,1,0,1,61
6,61,33,0,0,1,0,0,61
1,61,33,0,1,0,0,0,61
4,61,33,1,1,0,0,1,62
1,61,33,1,0,1,0,1,62
3,61,33,1,1,0,0,0,62
5,61,33,1,0,1,0,0,62
6,61,33,0,1,0,0,1,62
6,61,33,1,0,1,0,1,62
6,61,33,0,1,0,0,0,62
5,61,33,0,1,0,0,0,62
5,61,32,1,1,0,0,0,62
6,61,32,0,0,1,0,1,62
5,61,32,0,0,1,0,0,62
7,61,32,1,1,0,0,1,62
4,61,32,1,0,1,0,1,62
4,61,32,1,0,1,0,1,62
7,61,32,1,0,1,0,1,62
7,61,32,0,0,1,0,1,62
3,61,32,0,1,0,0,0,62
1,61,32,0,0,1,0,0,62
2,61,32,1,0,1,0,0,62
3,61,32,0,0,1,0,0,62
7,61,32,1,0,1,0,1,62
5,61,32,1,0,1,0,0,62
2,61,32,0,0,1,0,0,62
4,61,32,0,0,1,0,0,62
5,61,31,0,1,0,0,0,63
1,61,31,0,1,0,0,1,63
7,61,31,0,0,1,0,1,63
4,61,31,1,1,0,0,1,63
2,61,31,0,1,0,0,1,63
5,61,31,1,0,1,0,0,63
6,61,31,0,0,1,0,0,63
4,61,31,0,0,1,0,0,63
2,61,31,0,0,1,0,0,63
4,61,31,1,1,0,0,1,63
2,61,31,0,0,1,0,1,63
4,61,31,1,0,1,0,1,63
1,61,31,1,0,1,0,1,63
3,62,31,0,1,0,0,0,63
3,62,31,0,0,1,0,0,63
4,62,30,0,1,0,0,0,63
7,62,30,0,0,1,0,1,63
1,62,30,1,0,1,0,0,63
2,62,30,0,1,0,0,0,63
1,62,30,0,0,1,0,0,63
2,62,30,1,1,0,0,1,63
5,62,30,1,1,0,0,1,63
7,62,30,1,0,1,0,0,63
3,62,30,0,1,0,0,1,64
4,62,30,0,1,0,0,1,64
3,62,30,0,0,1,0,1,64
6,62,30,1,1,0,0,1,64
4,62,30,0,0,1,0,0,64
1,62,30,0,0,1,0,1,64
4,62,30,1,0,1,0,1,64
1,62,30,0,0,1,0,0,64
4,62,30,0,1,0,0,0,64
7,62,29,0,0,1,0,0,64
5,62,29,0,0,1,0,0,64
3,62,29,1,1,0,0,0,64
5,62,29,0,0,1,0,0,64
4,62,29,0,1,0,0,1,64
4,62,29,1,1,0,0,1,64
2,62,29,0,0,1,0,0,64
7,62,29,0,1,0,0,0,64
3,62,29,0,1,0,0,0,64
6,62,29,0,0,1,0,0,64
7,62,29,0,1,0,0,1,64
6,62,29,0,1,0,0,1,64
5,62,29,0,0,1,0,0,64
6,62,29,1,1,0,0,1,64
5,62,29,0,0,1,0,0,65
2,62,29,1,0,1,0,0,65
2,62,28,1,1,0,0,1,65
6,62,28,0,1,0,0,1,65
1,62,28,0,0,1,0,0,65
3,62,28,1,1,0,0,1,65
1,62,28,1,0,1,0,1,65
6,62,28,0,1,0,0,0,65
7,62,28,0,1,0,0,1,65
7,62,28,0,1,0,0,1,65
3,62,28,0,0,1,0,1,65
5,62,28,1,0,1,0,1,65
4,62,28,1,0,1,0,1,65
1,62,28,0,0,1,0,1,65
5,62,28,0,0,1,0,1,65
2,62,28,1,1,0,0,0,65
3,62,28,1,0,1,0,1,65
6,62,28,0,0,1,0,1,65
2,62,28,1,1,0,0,0,65
6,62,27,0,0,1,0,1,65
5,62,27,1,0,1,0,1,65
4,62,27,0,0,1,0,1,65
4,62,27,0,0,1,0,0,65
3,62,27,1,1,0,0,0,66
3,62,27,1,1,0,0,0,66
5,62,27,0,0,1,0,0,66
2,62,27,0,1,0,0,0,66
1,62,27,0,0,1,0,0,66
2,62,27,1,1,0,0,1,66
4,62,27,1,1,0,0,1,66
6,62,27,1,0,1,0,0,66
1,62,27,0,1,0,0,1,66
1,62,27,0,1,0,0,0,66
5,62,27,1,1,0,0,0,66
4,62,27,0,1,0,0,0,66
5,62,27,1,0,1,0,1,66
1,62,27,1,0,1,0,1,66
2,62,26,0,1,0,0,0,66
1,62,26,1,0,1,0,0,66
6,62,26,0,1,0,0,0,66
6,62,26,1,0,1,0,1,66
4,62,26,1,0,1,0,1,66
2,62,26,0,0,1,0,0,66
5,62,26,1,0,1,0,1,66
5,62,26,0,1,0,0,1,66
1,62,26,1,0,1,0,0,66
7,62,26,1,0,1,0,1,67
5,62,26,0,0,1,0,0,67
2,62,26,0,1,0,0,0,67
2,62,26,0,0,1,0,1,67
5,62,26,0,1,0,0,0,67
4,62,26,0,0,1,0,1,67
7,62,26,1,0,1,0,1,67
1,62,26,0,0,1,0,1,67
3,62,26,1,1,0,0,1,67
1,62,25,0,0,1,0,0,67
1,62,25,0,0,1,0,1,67
6,62,25,0,0,1,0,1,67
6,62,25,0,0,1,0,1,67
5,62,25,1,1,0,0,1,67
4,62,25,1,1,0,0,1,67
7,62,25,1,0,1,0,0,67
7,62,25,0,0,1,0,0,67
7,62,25,0,0,1,0,1,67
3,62,25,1,1,0,0,0,67
1,62,25,0,1,0,0,0,67
1,62,25,0,0,1,0,0,67
2,62,25,0,1,0,0,0,67
5,62,25,1,0,1,0,0,67
3,62,25,1,0,1,0,1,68
7,62,25,0,0,1,0,1,68
5,62,25,1,0,1,0,0,68
4,62,25,1,1,0,0,1,68
2,62,24,0,1,0,0,0,68
2,62,24,1,0,1,0,1,68
3,62,24,1,0,1,0,1,68
4,62,24,0,1,0,0,0,68
4,62,24,0,1,0,0,0,68
4,62,24,1,0,1,0,1,68
3,62,24,1,1,0,0,0,68
2,62,24,0,0,1,0,1,68
1,62,24,0,1,0,0,0,68
4,62,24,0,1,0,0,0,68
6,62,24,0,0,1,0,1,68
5,62,24,0,1,0,0,0,68
7,62,24,1,0,1,0,0,68
1,62,24,1,0,1,0,1,68
4,62,24,0,1,0,0,0,68
7,62,24,1,1,0,0,1,68
4,62,24,0,1,0,0,1,68
7,62,24,0,1,0,0,1,68
6,62,24,1,0,1,0,0,69
5,63,24,0,1,0,0,0,69
6,63,23,0,0,1,0,0,69
4,63,23,0,0,1,0,0,69
1,63,23,0,0,1,0,0,69
2,63,23,0,1,0,0,0,69
6,63,23,0,0,1,0,1,69
6,63,23,0,0,1,0,1,69
7,63,23,0,1,0,0,0,69
5,63,23,0,0,1,0,0,69
3,63,23,0,0,1,0,0,69
7,63,23,0,1,0,0,0,69
6,63,23,1,1,0,0,0,69
2,63,23,1,1,0,0,0,69
5,63,23,1,1,0,0,1,69
3,63,23,0,0,1,0,1,69
7,63,23,0,1,0,0,0,69
5,63,23,0,1,0,0,1,69
1,63,23,1,1,0,0,1,69
6,63,23,0,0,1,0,0,69
4,63,23,0,0,1,0,1,69
2,63,23,1,1,0,0,0,69
4,63,22,1,1,0,0,0,70
3,63,22,1,0,1,0,0,70
3,63,22,0,0,1,0,0,70
7,63,22,1,1,0,0,0,70
3,63,22,1,0,1,0,0,70
1,63,22,0,0,1,0,0,70
7,63,22,1,0,1,0,1,70
4,63,22,1,1,0,0,1,70
3,63,22,1,0,1,0,0,70
1,63,22,0,1,0,0,0,70
7,63,22,1,0,1,0,1,70
3,63,22,1,0,1,0,0,70
5,63,22,1,1,0,0,1,70
5,63,22,1,1,0,0,0,70
1,63,22,0,0,1,0,1,70
1,63,22,1,1,0,0,0,70
6,63,22,0,0,1,0,0,70
2,63,22,1,1,0,0,1,70
6,63,22,1,1,0,0,1,70
1,63,22,0,0,1,0,0,70
7,63,21,1,0,1,0,1,70
4,63,21,0,1,0,0,0,70
2,63,21,0,1,0,0,0,71
4,63,21,1,1,0,0,0,71
5,63,21,1,1,0,0,0,71
1,63,21,1,0,1,0,0,71
7,63,21,1,0,1,0,0,71
1,63,21,1,0,1,0,1,71
4,63,21,1,0,1,0,0,71
7,63,21,1,0,1,0,1,71
1,63,21,1,1,0,0,1,71
7,63,21,0,1,0,0,0,71
6,63,21,1,1,0,0,1,71
5,63,21,0,0,1,0,0,71
4,63,21,1,1,0,0,0,71
1,63,21,0,1,0,0,0,71
2,63,21,0,1,0,0,0,71
5,63,21,0,1,0,0,0,71
3,63,21,0,0,1,0,0,71
5,63,21,0,0,1,0,0,71
4,63,21,1,0,1,0,1,71
2,63,21,1,0,1,0,1,71
5,63,20,1,1,0,0,1,71
7,63,20,1,0,1,0,0,71
4,63,20,1,0,1,0,1,72
3,63,20,1,1,0,0,1,72
4,63,20,1,0,1,0,1,72
1,63,20,1,0,1,0,0,72
3,63,20,1,1,0,0,1,72
6,63,20,0,1,0,0,0,72
5,63,20,1,0,1,0,0,72
4,63,20,0,1,0,0,1,72
6,63,20,0,0,1,0,0,72
6,63,20,1,0,1,0,0,72
6,63,20,0,0,1,0,0,72
1,63,20,0,0,1,0,0,72
3,63,20,1,0,1,0,1,72
2,63,20,1,0,1,0,0,72
4,63,20,1,1,0,0,0,72
1,63,20,1,1,0,0,1,72
6,63,20,1,0,1,0,0,72
1,63,20,0,0,1,0,0,72
1,63,20,1,1,0,0,1,72
2,63,20,1,0,1,0,1,72
1,63,19,0,1,0,0,0,72
7,63,19,0,0,1,0,0,72
5,63,19,1,1,0,0,1,73
1,63,19,0,1,0,0,1,73
3,63,19,1,1,0,0,0,73
6,63,19,0,1,0,0,1,73
5,63,19,0,1,0,0,1,73
3,63,19,1,1,0,0,0,73
6,63,19,1,1,0,0,0,73
3,63,19,0,0,1,0,1,73
6,63,19,1,0,1,0,1,73
2,63,19,0,0,1,0,1,73
5,63,19,0,0,1,0,1,73
7,63,19,0,1,0,0,0,73
3,63,19,0,1,0,0,1,73
5,63,19,0,1,0,0,0,73
3,63,19,1,0,1,0,0,73
5,63,19,1,0,1,0,1,73
7,63,19,0,1,0,0,1,73
4,63,19,0,0,1,0,0,73
6,63,19,1,1,0,0,1,73
5,63,19,0,1,0,0,0,73
6,63,19,1,0,1,0,0,73
7,63,18,1,0,1,0,1,74
6,63,18,1,0,1,0,1,74
6,63,18,1,0,1,0,1,74
3,63,18,1,1,0,0,1,74
2,63,18,1,1,0,0,1,74
3,63,18,0,0,1,0,0,74
1,63,18,0,0,1,0,0,74
5,63,18,1,1,0,0,1,74
6,63,18,0,1,0,0,0,74
3,63,18,1,0,1,0,1,74
4,63,18,0,1,0,0,0,74
1,63,18,1,1,0,0,0,74
2,63,18,1,1,0,0,1,74
5,63,18,0,1,0,0,1,74
3,63,18,0,1,0,0,0,74
6,63,18,1,1,0,0,0,74
3,64,18,0,1,0,0,0,74
1,64,18,0,0,1,0,0,74
4,64,18,0,0,1,0,1,74
6,64,18,1,0,1,0,1,74
7,64,18,1,1,0,0,1,74
2,64,18,1,0,1,0,0,74
1,64,18,1,0,1,0,1,75
5,64,18,0,0,1,0,1,75
6,64,18,0,0,1,0,0,75
4,64,17,1,1,0,0,1,75
7,64,17,0,0,1,0,1,75
6,64,17,0,0,1,0,1,75
3,64,17,0,0,1,0,1,75
5,64,17,1,0,1,0,0,75
6,64,17,0,1,0,0,0,75
4,64,17,0,0,1,0,1,75
6,64,17,1,0,1,0,1,75
4,64,17,0,1,0,0,0,75
2,64,17,0,0,1,0,0,75
5,64,17,0,1,0,0,1,75
5,64,17,0,1,0,0,0,75
6,64,17,0,1,0,0,1,75
5,64,17,0,0,1,0,1,75
1,64,17,1,1,0,0,1,75
7,64,17,1,1,0,0,1,75
4,64,17,1,0,1,0,1,75
7,64,17,0,1,0,0,0,75
5,64,17,0,0,1,0,0,76
7,64,17,0,0,1,0,0,76
5,64,17,1,0,1,0,0,76
4,64,17,0,0,1,0,0,76
3,64,17,1,0,1,0,0,76
4,64,17,0,1,0,0,1,76
3,64,17,1,1,0,0,1,76
1,64,16,0,1,0,0,0,76
4,64,16,1,0,1,0,1,76
1,64,16,0,1,0,0,1,76
2,64,16,0,1,0,0,0,76
1,64,16,1,0,1,0,0,76
7,64,16,1,0,1,0,1,76
1,64,16,0,0,1,0,1,76
3,64,16,0,0,1,0,0,76
1,64,16,0,1,0,0,0,76
2,64,16,1,1,0,0,0,76
3,64,16,0,0,1,0,0,76
2,64,16,0,0,1,0,1,76
2,64,16,0,1,0,0,1,76
6,64,16,0,1,0,0,0,76
4,64,16,0,1,0,0,0,77
4,64,16,1,0,1,0,1,77
5,64,16,1,0,1,0,1,77
7,64,16,1,1,0,0,1,77
5,64,16,1,0,1,0,1,77
4,64,16,1,1,0,0,1,77
7,64,16,1,0,1,0,0,77
6,64,16,1,1,0,0,0,77
2,64,16,1,0,1,0,1,77
4,64,16,1,0,1,0,1,77
7,64,16,1,0,1,0,0,77
6,64,16,0,0,1,0,0,77
4,64,16,1,1,0,0,1,77
3,64,15,1,1,0,0,1,77
1,64,15,1,0,1,0,1,77
3,64,15,0,0,1,0,0,77
6,64,15,1,1,0,0,1,77
5,64,15,1,1,0,0,0,77
6,64,15,0,0,1,0,0,77
5,64,15,0,0,1,0,0,77
5,64,15,1,1,0,0,0,77
4,64,15,1,0,1,0,0,78
1,64,15,0,0,1,0,0,78
6,64,15,0,1,0,0,1,78
5,64,15,0,0,1,0,0,78
5,64,15,1,0,1,0,1,78
7,64,15,0,0,1,0,1,78
1,64,15,1,0,1,0,0,78
1,64,15,1,1,0,0,1,78
5,64,15,1,0,1,0,1,78
1,64,15,1,1,0,0,0,78
1,64,15,0,0,1,0,1,78
4,64,15,0,0,1,0,0,78
6,64,15,1,0,1,0,1,78
3,64,15,0,0,1,0,0,78
2,64,15,1,1,0,0,1,78
4,64,15,0,1,0,0,0,78
1,64,15,1,0,1,0,0,78
4,64,15,1,0,1,0,1,78
4,64,15,0,0,1,0,1,78
4,64,15,1,1,0,0,1,78
6,64,14,1,1,0,0,1,78
6,64,14,0,1,0,0,0,79
7,64,14,1,0,1,0,1,79
3,64,14,1,1,0,0,0,79
2,64,14,1,1,0,0,1,79
5,64,14,0,0,1,0,0,79
5,64,14,1,0,1,0,0,79
2,64,14,1,1,0,0,0,79
6,64,14,0,0,1,0,1,79
1,64,14,0,1,0,0,1,79
1,64,14,0,1,0,0,1,79
4,64,14,0,1,0,0,0,79
1,64,14,1,1,0,0,1,79
5,64,14,0,1,0,0,0,79
3,64,14,1,0,1,0,1,79
6,64,14,1,1,0,0,0,79
4,64,14,0,0,1,0,1,79
5,64,14,1,1,0,0,1,79
2,64,14,0,1,0,0,0,79
5,64,14,1,1,0,0,0,79
4,64,14,0,0,1,0,1,79
2,64,14,0,1,0,0,0,79
5,64,14,0,0,1,0,0,80
1,64,14,0,1,0,0,1,80
2,64,14,0,0,1,0,0,80
7,64,14,0,0,1,0,1,80
6,64,14,1,1,0,0,0,80
3,64,14,0,0,1,0,0,80
1,64,14,0,0,1,0,0,80
3,64,14,1,0,1,0,0,80
4,64,13,1,1,0,0,0,80
2,64,13,1,0,1,0,1,80
7,64,13,0,0,1,0,1,80
7,64,13,1,1,0,0,1,80
2,64,13,1,1,0,0,0,80
1,64,13,0,1,0,0,0,80
1,65,13,0,1,0,0,1,80
6,65,13,1,1,0,0,0,80
7,65,13,0,0,1,0,1,80
7,65,13,1,1,0,0,0,80
7,65,13,0,0,1,0,0,80
5,65,13,0,0,1,0,1,80
4,65,13,1,0,1,0,1,81
6,65,13,1,1,0,0,1,81
5,65,13,1,0,1,0,1,81
2,65,13,1,1,0,0,0,81
2,65,13,0,0,1,0,1,81
6,65,13,0,0,1,0,1,81
5,65,13,1,1,0,0,1,81
2,65,13,0,1,0,0,0,81
7,65,13,1,1,0,0,1,81
5,65,13,0,0,1,0,0,81
3,65,13,0,0,1,0,0,81
1,65,13,0,0,1,0,0,81
7,65,13,1,0,1,0,1,81
4,65,13,0,1,0,0,0,81
2,65,13,0,0,1,0,0,81
7,65,13,1,0,1,0,0,81
7,65,13,0,1,0,0,1,81
2,65,13,1,0,1,0,1,81
6,65,13,1,1,0,0,1,81
3,65,13,0,0,1,0,1,81
4,65,12,1,1,0,0,1,82
3,65,12,0,1,0,0,1,82
6,65,12,0,0,1,0,1,82
7,65,12,1,1,0,0,1,82
7,65,12,1,0,1,0,1,82
6,65,12,1,0,1,0,1,82
6,65,12,1,0,1,0,1,82
7,65,12,0,0,1,0,1,82
3,65,12,0,0,1,0,0,82
4,65,12,0,0,1,0,1,82
7,65,12,1,1,0,0,1,82
3,65,12,0,1,0,0,0,82
1,65,12,1,1,0,0,1,82
2,65,12,1,1,0,0,0,82
4,65,12,0,1,0,0,0,82
6,65,12,1,0,1,0,0,82
5,65,12,0,0,1,0,0,82
1,65,12,1,0,1,0,0,82
2,65,12,1,0,1,0,0,82
6,65,12,0,1,0,0,1,82
7,65,12,1,1,0,0,1,82
6,65,12,0,1,0,0,1,83
6,65,12,0,1,0,0,0,83
2,65,12,1,1,0,0,1,83
3,65,12,1,1,0,0,1,83
2,65,12,0,0,1,0,0,83
1,65,12,1,0,1,0,0,83
1,65,12,1,1,0,0,0,83
3,65,12,0,0,1,0,1,83
5,65,12,1,1,0,0,1,83
2,65,12,1,1,0,0,1,83
6,65,12,1,1,0,0,0,83
5,65,12,0,0,1,0,0,83
6,65,12,1,1,0,0,0,83
7,65,11,0,0,1,0,1,83
3,65,11,0,0,1,0,0,83
7,65,11,0,1,0,0,0,83
5,65,11,0,1,0,0,1,83
1,65,11,0,1,0,0,0,83
4,65,11,1,0,1,0,1,83
5,65,11,1,0,1,0,1,83
4,65,11,1,1,0,0,1,84
1,65,11,0,0,1,0,0,84
4,65,11,0,0,1,0,1,84
7,65,11,1,0,1,0,0,84
6,65,11,1,1,0,0,1,84
7,65,11,1,0,1,0,1,84
2,65,11,1,1,0,0,1,84
5,65,11,1,0,1,0,1,84
1,65,11,1,1,0,0,0,84
1,65,11,1,1,0,0,1,84
1,65,11,0,0,1,0,1,84
5,65,11,1,0,1,0,1,84
2,65,11,1,1,0,0,0,84
7,65,11,0,1,0,0,0,84
7,65,11,1,0,1,0,1,84
2,65,11,0,0,1,0,0,84
6,65,11,0,0,1,0,0,84
3,65,11,1,1,0,0,1,84
1,65,11,0,1,0,0,0,84
4,65,11,1,1,0,0,1,84
6,65,11,1,0,1,0,0,85
5,65,11,0,0,1,0,0,85
5,65,11,0,1,0,0,0,85
1,65,11,1,0,1,0,1,85
5,65,11,1,0,1,0,1,85
6,65,11,1,0,1,0,0,85
5,65,11,0,1,0,0,1,85
5,65,11,0,1,0,0,1,85
4,65,11,0,0,1,0,1,85
6,65,10,0,1,0,0,0,85
4,65,10,0,0,1,0,1,85
1,65,10,1,1,0,0,0,85
3,65,10,0,0,1,0,0,85
6,65,10,0,1,0,0,0,85
5,65,10,1,1,0,0,0,85
1,65,10,1,1,0,0,1,85
5,65,10,0,0,1,0,0,85
1,65,10,0,1,0,0,0,85
2,65,10,0,0,1,0,1,85
4,65,10,1,0,1,0,1,85
3,65,10,1,0,1,0,1,86
6,65,10,0,1,0,0,1,86
4,65,10,0,1,0,0,1,86
2,65,10,0,0,1,0,0,86
7,65,10,1,0,1,0,0,86
4,65,10,1,1,0,0,0,86
